skeleton	glycans	rescodes	nC	first	last	nAnomer	nStereoDef	nStereoUnk	nDeoxy	nUndef	nCarbonyl	nAcid	nDouble	nTriple	nSP3	nSP2	nSP	nSPX	unknownChars
o21O2h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
o21d2h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
o21h	1	1	4	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	2	0	0	0	1	0	0	0	3	1	0	0	-
o22112h	1	1	7	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	5	0	0	0	1	0	0	0	6	1	0	0	-
o2211A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o2211m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o2212A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o2212h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o2212m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o221Xm	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	1	1	0	1	0	0	0	5	1	0	0	-
o221h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o2221h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o2221m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o222m	1	1	5	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	4	1	0	0	-
o2611m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o2O22h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
o2Xh	1	1	4	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	1	1	0	0	1	0	0	0	3	1	0	0	-
o2d11m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
o2d12h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
o2d12m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
o2d22h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
o2d22m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
o2dd2h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	2	0	2	0	1	0	0	0	5	1	0	0	-
o2x2xh	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	2	2	0	0	1	0	0	0	5	1	0	0	-
o512h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o522h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o612h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o622h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
oO112h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
oO121h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
oO122h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
oO211h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
oO212h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	2	0	0	0	4	2	0	0	-
oa121h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	1	3	0	0	0	1	0	0	0	5	1	0	0	-
od111m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
od112h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
od11h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	2	0	1	0	1	0	0	0	4	1	0	0	-
od121m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
od122m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
od211h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
od222h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	1	0	1	0	0	0	5	1	0	0	-
od521m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
odd21m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	2	0	3	0	1	0	0	0	5	1	0	0	-
odxxh	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	0	2	1	0	1	0	0	0	4	1	0	0	-
oxxh	1	1	4	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	0	2	0	0	1	0	0	0	3	1	0	0	-
oxxxh	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	0	3	0	0	1	0	0	0	4	1	0	0	-
oxxxxm	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	0	4	1	0	1	0	0	0	5	1	0	0	-
